,title,index,discipline,year,context,files,correctAlternative,alternativesIntroduction,alternatives,dificuldade,tema,subassunto
225,Questão 140 - ENEM 2018,140,ciencias-natureza,2018,"Um artesão possui potes cilíndricos de tinta cujas medidas externas são 4 cm de diâmetro e 6 cm de altura. Ele pretende adquirir caixas organizadoras para armazenar seus potes de tinta, empilhados verticalmente com tampas voltadas para cima, de forma que as caixas possam ser fechadas. No mercado,  existem cinco opções de caixas organizadoras, com tampa, em formato de  paralelepípedo reto retângulo, vendidas pelo mesmo preço, possuindo as seguintes dimensões internas:

![](https://enem.dev/2018/questions/140/14af8ae1-e147-45e4-85d1-1b26d33a047e.png)",['https://enem.dev/2018/questions/140/14af8ae1-e147-45e4-85d1-1b26d33a047e.png'],D,Qual desses modelos o artesão deve adquirir para conseguir armazenar o maior número de potes por caixa?,"[{'letter': 'A', 'text': 'I', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': 'II', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': 'III', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': 'IV', 'file': None, 'isCorrect': True}, {'letter': 'E', 'text': 'V', 'file': None, 'isCorrect': False}]",Média,Geometria Espacial,Volume e Área de Prismas / Unidades de Medida e Vazão
226,Questão 141 - ENEM 2018,141,matematica,2018,"A prefeitura de um pequeno município do interior decide colocar postes para  iluminação ao longo de uma estrada retilínea, que inicia em uma praça central e termina numa fazenda na zona rural. Como a praça já possui iluminação, o primeiro poste será colocado a 80 metros da praça, o segundo, a 100 metros, o terceiro, a 120 metros, e assim sucessivamente, mantendo-se sempre uma distância de vinte metros entre os postes, até que o último poste seja colocado a uma distância de 1 380 metros da praça.",[],C,"Se a prefeitura pode pagar, no máximo, R$ 8 000,00 por poste colocado, o maior valor que poderá gastar com a colocação desses postes é","[{'letter': 'A', 'text': 'R$512 000,00.', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': 'R$520 000,00.', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': 'R$528 000,00.', 'file': None, 'isCorrect': True}, {'letter': 'D', 'text': 'R$552 000,00.', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': 'R$584 000,00.', 'file': None, 'isCorrect': False}]",Média,Álgebra e Funções,Progressão Aritmética (PA) e Geométrica (PG)
227,Questão 142 - ENEM 2018,142,ciencias-natureza,2018,"De acordo com a Lei Universal da Gravitação, proposta por Isaac Newton, a intensidade da força gravitacional _F_ que a Terra exerce sobre um satélite em órbita circular é proporcional à massa _m_ do satélite e inversamente proporcional ao quadrado do raio r da órbita, ou seja,

![](https://enem.dev/2018/questions/142/dc1a457c-9fe4-4646-b999-1da5174f0402.png)

No plano cartesiano, três satélites, A, B e C, estão representados, cada um, por um ponto (m ; r) cujas coordenadas são, respectivamente, a massa do satélite e o raio da sua órbita em torno da Terra.

![](https://enem.dev/2018/questions/142/e0273eee-f427-4e03-8aba-d467449a753c.png)

Com base nas posições relativas dos pontos no gráfico, deseja-se comparar as intensidades ![](https://enem.dev/2018/questions/142/d3968814-fa4b-40eb-921d-9b874a4e1392.png) da força gravitacional que a Terra exerce sobre os satélites A, B e C, respectivamente.","['https://enem.dev/2018/questions/142/dc1a457c-9fe4-4646-b999-1da5174f0402.png', 'https://enem.dev/2018/questions/142/e0273eee-f427-4e03-8aba-d467449a753c.png', 'https://enem.dev/2018/questions/142/d3968814-fa4b-40eb-921d-9b874a4e1392.png']",E,As intensidades  expressas no gráfico satisfazem a relação,"[{'letter': 'A', 'text': None, 'file': 'https://enem.dev/2018/questions/142/993e8313-806c-473d-8428-0b3492e00ac1.png', 'isCorrect': False}, {'letter': 'B', 'text': None, 'file': 'https://enem.dev/2018/questions/142/195a22d0-866c-4e0e-8f3c-a7a8ba722a6f.png', 'isCorrect': False}, {'letter': 'C', 'text': None, 'file': 'https://enem.dev/2018/questions/142/60ef05e0-6434-4896-a3ac-8b276be82837.png', 'isCorrect': False}, {'letter': 'D', 'text': None, 'file': 'https://enem.dev/2018/questions/142/afd76d6b-e678-477b-ac84-be18a9bfb155.png', 'isCorrect': False}, {'letter': 'E', 'text': None, 'file': 'https://enem.dev/2018/questions/142/1f581f02-617c-46ec-8e9d-dca345861942.png', 'isCorrect': True}]",Média,Matemática Básica,Razão e Proporção
228,Questão 143 - ENEM 2018,143,matematica,2018,"Os tipos de prata normalmente vendidos são 975, 950 e 925. Essa classificação é feita de acordo com a sua pureza. Por exemplo, a prata 975 é a substância constituída de 975 partes de prata pura e 25 partes de cobre em 1 000 partes da substância. Já a prata 950 é constituída de 950 partes de prata pura e 50 de cobre em 1 000; e a prata 925 é constituída de 925 partes de prata pura e 75 partes de cobre em 1 000. Um ourives possui 10 gramas de prata 925 e deseja obter 40 gramas de prata 950 para produção de uma joia.",[],B,"Nessas condições, quantos gramas de prata e de cobre, respectivamente, devem ser fundidos com os 10 gramas de prata 925?","[{'letter': 'A', 'text': '29,25 e 0,75', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '28,75 e 1,25', 'file': None, 'isCorrect': True}, {'letter': 'C', 'text': '28,50 e 1,50', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '27,75 e 2,25', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '25,00 e 5,00', 'file': None, 'isCorrect': False}]",Média,Matemática Básica,Razão e Proporção
229,Questão 144 - ENEM 2018,144,matematica,2018,"Em um aeroporto, os passageiros devem submeter suas bagagens a uma das cinco máquinas de raio-X disponíveis ao adentrarem a sala de embarque. Num dado instante, o tempo gasto por essas máquinas para escanear a bagagem de cada passageiro e o número de pessoas presentes em cada fila estão apresentados em um painel, como mostrado na figura.

![](https://enem.dev/2018/questions/144/c95def0f-e520-4774-9ff2-00ab5e8ab0c1.png)",['https://enem.dev/2018/questions/144/c95def0f-e520-4774-9ff2-00ab5e8ab0c1.png'],B,"Um passageiro, ao chegar à sala de embarque desse aeroporto no instante indicado, visando esperar o menor tempo possível, deverá se dirigir à máquina","[{'letter': 'A', 'text': '1.', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '2.', 'file': None, 'isCorrect': True}, {'letter': 'C', 'text': '3.', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '4.', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '5.', 'file': None, 'isCorrect': False}]",Fácil,Matemática Básica,Razão e Proporção
230,Questão 145 - ENEM 2018,145,matematica,2018,"A Comissão Interna de Prevenção de Acidentes (CIPA) de uma empresa,  observando os altos custos com os frequentes acidentes de trabalho ocorridos, fez, a pedido da diretoria, uma pesquisa do número de acidentes sofridos por funcionários. Essa pesquisa, realizada com uma amostra de 100 funcionários, norteará as ações da empresa na política de segurança no trabalho.  
Os resultados obtidos estão no quadro.

![](https://enem.dev/2018/questions/145/bc57dd00-a683-42ea-95a4-b3ffd7949f55.png)",['https://enem.dev/2018/questions/145/bc57dd00-a683-42ea-95a4-b3ffd7949f55.png'],D,A média do número de acidentes por funcionário na amostra que a CIPA apresentará à diretoria da empresa é,"[{'letter': 'A', 'text': '0,15.', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '0,30.', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '0,50.', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '1,11.', 'file': None, 'isCorrect': True}, {'letter': 'E', 'text': '2,22.', 'file': None, 'isCorrect': False}]",Fácil,Estatística e Probabilidade,Média (Aritmética/Ponderada)
231,Questão 146 - ENEM 2018,146,matematica,2018,"Numa atividade de treinamento realizada no Exército de um determinado país, três equipes – Alpha, Beta e Gama – foram designadas a percorrer diferentes caminhos, todos com os mesmos pontos de partida e de chegada.  
• A equipe Alpha realizou seu percurso em 90 minutos com uma velocidade média de 6,0 km/h.  
• A equipe Beta também percorreu sua trajetória em 90 minutos, mas sua velocidade média foi de 5,0 km/h.  
• Com uma velocidade média de 6,5 km/h, a equipe Gama concluiu seu caminho em 60 minutos.  
Com base nesses dados, foram comparadas as distâncias ![](https://enem.dev/2018/questions/146/fb3e90c2-53bf-4913-98a9-f14b290c135d.png) percorridas pelas três equipes.",['https://enem.dev/2018/questions/146/fb3e90c2-53bf-4913-98a9-f14b290c135d.png'],A,"A ordem das distâncias percorridas pelas equipes Alpha, Beta e Gama é","[{'letter': 'A', 'text': None, 'file': 'https://enem.dev/2018/questions/146/1fb8607c-0374-442f-a914-d45118679f4f.png', 'isCorrect': True}, {'letter': 'B', 'text': None, 'file': 'https://enem.dev/2018/questions/146/9652da77-3886-44df-909f-c3a7f1cc66d7.png', 'isCorrect': False}, {'letter': 'C', 'text': None, 'file': 'https://enem.dev/2018/questions/146/94830fa5-25d8-499d-a527-501c1c28c8cb.png', 'isCorrect': False}, {'letter': 'D', 'text': None, 'file': 'https://enem.dev/2018/questions/146/03f32730-2de7-4b08-a122-d4dc42b8bcce.png', 'isCorrect': False}, {'letter': 'E', 'text': None, 'file': 'https://enem.dev/2018/questions/146/f9dece31-c3d4-4018-adce-a72296ef5aaa.png', 'isCorrect': False}]",Média,Matemática Básica,Razão e Proporção
232,Questão 147 - ENEM 2018,147,matematica,2018,"O colesterol total de uma pessoa é obtido pela soma da taxa do seu “colesterol bom” com a taxa do seu “colesterol ruim”. Os exames periódicos, realizados em um paciente adulto, apresentaram taxa normal de “colesterol bom”, porém, taxa do “colesterol ruim” (também chamado LDL) de 280 mg/dL. O quadro apresenta uma classificação de acordo com as taxas de LDL em adultos.

![](https://enem.dev/2018/questions/147/38704883-6fae-4379-b321-b5d918656a3a.png)

O paciente, seguindo as recomendações médicas sobre estilo de vida e alimentação, realizou o exame logo após o primeiro mês, e a taxa de LDL reduziu 25%. No mês seguinte, realizou novo exame e constatou uma redução de mais 20% na taxa de LDL.",['https://enem.dev/2018/questions/147/38704883-6fae-4379-b321-b5d918656a3a.png'],D,"De acordo com o resultado do segundo exame, a classificação da taxa de LDL do paciente é","[{'letter': 'A', 'text': 'Ótima.', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': 'Próxima de ótima.', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': 'Limite', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': 'Alta.', 'file': None, 'isCorrect': True}, {'letter': 'E', 'text': 'Muito alta.', 'file': None, 'isCorrect': False}]",Média,Matemática Básica,Porcentagem
233,Questão 148 - ENEM 2018,148,matematica,2018,"Uma empresa deseja iniciar uma campanha publicitária divulgando uma promoção para seus possíveis consumidores. Para esse tipo de campanha, os meios mais viáveis são a distribuição de panfletos na rua e anúncios na rádio local. Considera-se que a população alcançada pela distribuição de panfletos seja igual ã quantidade de panfletos distribuídos, enquanto que a alcançada por um anúncio na rádio seja igual à quantidade de ouvintes desse anúncio. O custo de cada anúncio na rádio é de R$ 120,00, e a estimativa é de que seja ouvido por 1 500 pessoas. Já a produção e a distribuição dos panfletos custam R$ 180,00 cada 1 000 unidades. Considerando que cada pessoa será alcançada por um único desses meios de divulgação, a empresa pretende investir em ambas as mídias.

Considere X e Y os valores (em real) gastos em anúncios na rádio e com panfletos, respectivamente.",[],A,O número de pessoas alcançadas pela campanha será dado pela expressão,"[{'letter': 'A', 'text': None, 'file': 'https://enem.dev/2018/questions/148/815e56d4-7cf2-461e-b709-d3b3cc046213.png', 'isCorrect': True}, {'letter': 'B', 'text': None, 'file': 'https://enem.dev/2018/questions/148/a81a1d03-16e2-4934-8f48-901d1c2c8d0a.png', 'isCorrect': False}, {'letter': 'C', 'text': None, 'file': 'https://enem.dev/2018/questions/148/3b53ea9e-c3b3-47f1-a112-d94a02a89929.png', 'isCorrect': False}, {'letter': 'D', 'text': None, 'file': 'https://enem.dev/2018/questions/148/69efff97-2140-4f41-a084-51cb3aa9d1fb.png', 'isCorrect': False}, {'letter': 'E', 'text': None, 'file': 'https://enem.dev/2018/questions/148/4f37fa96-41c0-48d4-b071-319fe84388a3.png', 'isCorrect': False}]",Média,Matemática Básica,Razão e Proporção
234,Questão 149 - ENEM 2018,149,matematica,2018,"A inclinação de uma rampa é calculada da seguinte maneira: para cada metro medido na horizontal, mede-se x centímetros na vertical. Diz-se, nesse caso, que a rampa tem inclinação de x%, como no exemplo da figura:

![](https://enem.dev/2018/questions/149/7cd35de7-0953-4f3c-81c7-91d49f3e2f05.png)

A figura apresenta um projeto de uma rampa de acesso a uma garagem residencial cuja base, situada 2 metros abaixo do nível da rua, tem 8 metros de comprimento.

![](https://enem.dev/2018/questions/149/f33abdb8-3adb-4c94-8a4f-6e477d249440.png)

Depois de projetada a rampa, o responsável pela obra foi informado de que as normas técnicas do município onde ela está localizada exigem que a inclinação máxima de uma rampa de acesso a uma garagem residencial seja de 20%.  
Se a rampa projetada tiver inclinação superior a 20%, o nível da garagem deverá ser alterado para diminuir o percentual de inclinação, mantendo o comprimento da base da rampa.","['https://enem.dev/2018/questions/149/7cd35de7-0953-4f3c-81c7-91d49f3e2f05.png', 'https://enem.dev/2018/questions/149/f33abdb8-3adb-4c94-8a4f-6e477d249440.png']",A,"Para atender às normas técnicas do município, o nível da garagem deverá ser","[{'letter': 'A', 'text': 'Elevado em 40 cm.', 'file': None, 'isCorrect': True}, {'letter': 'B', 'text': 'Elevado em 50 cm.', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': 'Mantido no mesmo nível.', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': 'Rebaixado em 40 cm.', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': 'Rebaixado em 50 cm.', 'file': None, 'isCorrect': False}]",Média,Matemática Básica,Razão e Proporção
235,Questão 150 - ENEM 2018,150,matematica,2018,"Para ganhar um prêmio, uma pessoa deverá retirar, sucessivamente e sem reposição, duas bolas pretas de uma mesma urna.  
Inicialmente, as quantidades e cores das bolas são como descritas a seguir:  
• Urna A – Possui três bolas brancas, duas bolas pretas e uma bola verde;  
• Urna B – Possui seis bolas brancas, três bolas pretas e uma bola verde;  
• Urna C – Possui duas bolas pretas e duas bolas verdes;  
• Urna D – Possui três bolas brancas e três bolas pretas.  
A pessoa deve escolher uma entre as cinco opções apresentadas:  
• Opção 1 – Retirar, aleatoriamente, duas bolas da urna A;  
• Opção 2 – Retirar, aleatoriamente, duas bolas da urna B;  
• Opção 3 – Passar, aleatoriamente, uma bola da urna C para a urna A; após isso, retirar, aleatoriamente, duas bolas da urna A;  
• Opção 4 – Passar, aleatoriamente, uma bola da urna D para a urna C; após isso, retirar, aleatoriamente, duas bolas da urna C;  
• Opção 5 – Passar, aleatoriamente, uma bola da urna C para a urna D; após isso, retirar, aleatoriamente, duas bolas da urna D.",[],E,"Com o objetivo de obter a maior probabilidade possível de ganhar o prêmio, a pessoa deve escolher a opção","[{'letter': 'A', 'text': '1.', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '2.', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '3.', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '4.', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '5.', 'file': None, 'isCorrect': True}]",Difícil,Estatística e Probabilidade,Probabilidade Simples e Condicional
